revenu_mensuel,age,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,annes_sous_responsable_actuel,nombre_participation_pee,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,interaction_distance_heures_sup,surmenage_transports,distance_domicile_travail,nb_formations_suivies,nombre_experiences_precedentes,annees_depuis_la_derniere_promotion,frequence_deplacement_num,augementation_salaire_precedente,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,tranche_age_Intermédiaire,tranche_age_Junior,tranche_age_Senior,niveau_education,note_evaluation_precedente,note_evaluation_actuelle,niveau_hierarchique_poste,satisfaction_employee_environnement,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,genre_binaire,heures_supplementaires_binaire
0.4551128,0.18493022,0.17068481,-0.040114496,-0.02236921,0.21583469,0.3314861,-0.07972094,0.26854762,0.44243646,-0.1580658,0.47676545,-0.18952669,-0.51452094,-0.26676178,-0.40588847,0.04021763,-0.20270047,-0.16787294,-0.07889249,-0.33877754,0.11573978,0.0051955353,0.0010354309,-0.0800002,-0.080072805,0.0,-0.92592406,-0.016491346,-0.048852205,0.0035773255,0.019890347,-0.028938795,0.0,-0.0010603305,0.0044119926,0.008040944,-0.015092021,-0.033954922,-0.013445556,0.0,-0.0014739316,0.12169033,0.0,0.0,0.017533233,-0.18399468,0.0,-0.0039996584,-0.047628682,0.026226602,-0.013533512,-0.070339985,-0.07771994,0.0
-0.3065043,-0.22078936,-0.33810836,0.1179703,0.09938816,-0.50971645,-0.20270324,0.13959047,-0.14789733,-0.67490673,-0.14729978,-0.36840853,0.16768622,-0.47494972,-0.2063054,-0.31760165,-0.007555682,-0.67083555,0.34029013,-0.10286133,-0.44339183,-0.06816219,-0.13643645,-0.00041913497,-0.14343289,-0.105409734,0.0,0.0100157065,-0.07136281,-0.04801009,-0.25295448,0.013261204,-0.028938795,0.0,-0.0010603305,0.0015050084,0.0056076935,-0.0031391094,0.025027242,-0.024974015,0.0,-0.1378752,-0.33411446,0.0,0.0,-0.03499145,-0.20945722,0.0,0.021648016,0.20988436,0.023761826,0.033914804,-0.0551278,-0.009425998,0.0
0.40265176,-0.3019377,0.04552106,-0.01405437,-0.026464064,-0.033498205,0.28520977,0.013168201,-0.27882314,0.046896372,0.4798817,-0.093066394,-0.36022577,-0.5563563,-0.23475602,-0.321577,-0.0028449614,0.05066241,-0.07345088,-0.13320725,-0.08857221,-0.12728018,0.0051955353,-0.004205356,-0.07583436,-0.051551595,0.0,0.15273677,-0.01816015,0.20528167,0.00785409,0.01958402,-0.028938795,0.0,-0.0010603305,0.0018170098,0.009508479,-0.0021156901,-0.08359787,-0.0066109346,0.0,0.02877649,-0.3079964,0.0,0.0,0.023468476,-0.17940284,0.0,-0.0039996584,0.14041914,0.016640116,-0.03596957,0.16454202,0.05479091,0.0
-0.30327767,-0.24526359,0.040336687,-0.042669866,-0.049960595,0.0859312,-0.58414626,-0.19012451,-0.08850682,-0.33147418,0.06424645,0.1885621,-0.2571291,-0.47421598,-0.22783642,-0.2568503,-0.044901293,0.7215653,0.014342174,-0.0861154,-0.1166776,-0.061479174,0.0051955353,-0.008212732,-0.09750213,-0.080072805,0.0,-0.43492788,-0.020508405,-0.07199882,0.0035773255,0.012524003,-0.016955733,0.0,-0.0010603305,0.0044119926,0.009508479,-0.0043562856,-0.08359787,-0.004513158,0.0,0.045908257,0.1543707,0.0,0.0,0.014710212,-0.13669303,0.0,-0.01314275,-0.0865552,-0.11639475,-0.039075952,-0.051294878,0.078326665,0.0
-0.232221,-0.39571518,0.12018432,-0.0016730612,-0.018896092,0.07362167,-0.5407662,-0.008380277,-0.025751114,-0.43146947,-0.16299148,-0.071629435,-0.34493586,0.5929862,0.19850126,0.0900297,0.014221683,0.38997167,-0.09254196,-0.10742958,-0.025557335,-0.056760017,0.0051955353,-0.004205356,-0.07229899,-0.054864883,0.0,0.107560426,-0.0594605,-0.060066093,0.00785409,0.025968043,-0.007399089,0.0,-0.0010603305,-0.05751496,0.008040944,-0.0021156901,-0.08359787,-0.006995462,0.0,0.06482543,-0.1623025,0.0,0.0,-0.0057954467,-0.13457277,0.0,-0.01314275,-0.108761944,0.05700983,-0.074740864,-0.055213008,-0.28101406,0.0
-0.016471248,0.103391975,0.038543273,-0.04329012,0.033080187,0.00023535639,0.40767327,-0.11038142,-0.10129282,0.21765402,0.72477037,-0.09529018,0.32484645,-0.5558816,-0.24547891,-0.40958872,0.020200955,-0.85161847,-0.30832285,-0.16389936,-0.11713717,-0.1699806,0.013198018,-0.03674458,-0.053281482,-0.08829637,0.0,-0.7623833,-0.018971484,-0.048852205,0.0035773255,0.016545862,-0.028938795,0.0,-0.0010603305,0.003227903,0.009769031,-0.015548543,-0.08359787,-0.014304569,0.0,0.0107708685,0.08996153,0.0,0.0,-0.28509974,0.026090505,0.0,-0.0039996584,0.02557306,0.014249089,0.11568479,0.034089148,0.012133594,0.0
-0.58429027,-0.34939632,-0.38981515,-0.0321204,0.008843288,-0.01348868,0.3122034,0.2051775,-0.306689,-0.49641776,-0.048809312,-0.23212996,-0.4611352,-0.46160883,-0.124062076,0.11314629,-0.03594679,0.62183994,0.30091625,-0.098934814,-0.08160533,0.0563545,0.01695296,0.0010354309,-0.11671416,0.05903878,0.0,0.08870046,-0.080571085,-0.036679775,0.009500974,0.022502175,-0.017415002,0.0,0.056369774,0.0044119926,0.008040944,-0.0017894951,-0.061755363,-0.038243506,0.0,0.020300709,0.20693338,0.0,0.0,0.013325697,-0.21355158,0.0,0.021648016,-0.012040883,-0.0074132644,0.076096356,-0.052859858,0.08387665,0.0
-0.054739863,-0.16279648,0.01448701,-0.02400037,-0.0007972028,-0.0029427,-0.46740928,0.10610423,-0.22136684,0.07608422,0.07021952,-0.2602097,-0.38247648,0.52512574,-0.18576871,0.13357994,-0.01990184,-0.22669382,-0.05103212,-0.4505619,-0.068646446,-0.06431401,0.005845064,0.01712643,-0.1232065,-0.081543475,0.0,0.031606495,-0.070562415,-0.036601063,0.005970099,-0.54499847,-0.009217952,0.0,-0.0010603305,0.0018170098,0.008040944,-0.0013329729,0.038366213,-0.019625613,0.0,-0.12146847,-0.38244128,0.0,0.0,-0.07764362,0.007507606,0.0,0.021648016,-0.13866282,0.02166374,-0.09229724,-0.032847933,0.030238252,0.0
0.32356435,-0.3089447,0.023310486,-0.044384435,-0.053540956,-0.009016889,-0.38068944,0.21334016,-0.25119308,0.088207595,0.060357504,-0.28613925,-0.38184148,-0.53028166,-0.29481876,-0.32965454,-0.048726223,-0.280839,-0.12201072,-0.1438813,-0.19897497,-0.0855927,0.0051955353,-0.004205356,-0.07583436,-0.058303542,0.0,0.14596526,-0.022364035,0.1866909,0.00785409,0.020050282,-0.028938795,0.0,-0.0010603305,0.0018170098,0.009508479,-0.0021156901,-0.062257398,-0.014304569,0.0,0.035328515,-0.31517512,0.0,0.0,0.031916033,-0.15925553,0.0,-0.0039996584,-0.08899129,0.014249089,-0.045805328,-0.084476635,0.023314413,0.0
-0.3235036,-0.31830522,-0.43579847,-0.0312201,-0.26736715,-0.40389267,0.2724904,-0.11961903,-0.27329573,-0.4009315,-0.21185482,-0.4630739,0.006122201,0.536487,0.1551264,-0.26771322,-0.036850654,-0.26871595,-0.097313255,-0.06446062,-0.10014642,0.108578235,0.021418262,-0.00041913497,-0.06366348,-0.068288,0.0,0.05326853,-0.07973364,0.23782113,0.00785409,0.024957057,-0.0077573876,0.0,-0.016283756,0.0018170098,0.006775582,-0.0017894951,0.038366213,-0.0187666,0.0,-0.08116762,-0.33748347,0.0,0.0,0.03870337,-0.19505589,0.0,-0.01314275,-0.06362138,0.059819147,-0.05032181,-0.08932949,-0.007270366,0.0
0.025076268,0.033745542,-0.00492505,-0.041208807,-0.05363116,-0.007625409,-0.6236561,-0.12998196,-0.14812964,-0.10507071,-0.8669489,-0.12568912,-0.3986188,-0.4351505,-0.15523419,-0.30739313,0.03668752,-0.28584406,-0.2163446,-0.115514114,-0.20098862,-0.07057847,0.013198018,-0.03674458,-0.03621465,-0.06750147,0.0,0.14929907,-0.024248622,0.23137234,0.00785409,0.028607877,-0.025366172,0.0,-0.0010603305,0.0044119926,0.009508479,-0.0025722126,-0.062257398,-0.013445556,0.0,0.035081416,0.07679918,0.0,0.0,0.015375894,0.79987276,0.0,-0.0039996584,-0.09068043,0.05194122,-0.025878444,-0.08090077,0.018573992,0.0
-0.4027228,-0.32761216,-0.45613566,-0.028944774,-0.09727771,-0.039538894,0.21848309,-0.09623583,-0.05876261,-0.20130375,-0.038102955,0.32791412,-0.346637,-0.490309,-0.13241802,0.21359242,-0.00047379837,0.48951656,-0.17139268,0.42858428,0.22285318,-0.04559526,0.016463682,-0.008212732,-0.11671416,-0.03571394,0.0,0.08406462,-0.044387694,-0.03607737,0.005970099,-0.27117473,-0.0050783246,0.0,-0.0010603305,0.0044119926,0.008040944,-0.0025722126,0.025952447,-0.007854475,0.0,-0.10423494,0.17276229,0.0,0.0,-0.14512113,-0.09197472,0.0,0.021648016,0.17227769,0.018181857,0.04332099,-0.024031062,-0.12892415,0.0
-0.11425662,0.107296556,-0.084079325,0.011936408,0.04765852,-0.06307624,0.2732341,-0.07204212,-0.097393766,-0.18265104,-0.95141155,-0.3611854,-0.02219028,-0.40708727,-0.18463926,-0.36701658,0.037140753,-0.1995131,0.2656739,0.23158437,-0.0857625,0.0941993,0.008618075,0.0010354309,-0.06293337,-0.08743894,0.0,0.060430877,-0.08053404,0.23782113,0.00785409,0.020110661,-0.02958015,0.0,-0.0010603305,0.0044119926,0.007767874,-0.0013329729,0.012613476,0.00085176714,0.0,-0.14106154,0.15295985,0.0,0.0,-0.025864165,-0.20947765,0.0,-0.01314275,-0.04909014,-0.31929922,-0.023239069,-0.07319952,-0.006082222,0.0
-0.2843279,-0.18233284,-0.24516962,-0.05592348,0.049243342,0.006812116,-0.39704132,-0.4711161,-0.13187899,0.21254134,-0.16248295,-0.21546328,0.150653,-0.50420225,-0.23465922,-0.3067588,0.034401163,-0.255078,0.2954961,-0.13560197,-0.2025216,-0.06594424,-0.05254901,-0.041173264,-0.08277607,-0.10197289,0.0,0.07873294,-0.05170625,-0.04801009,0.00785409,0.029529775,-0.016602118,0.0,-0.0010603305,-0.05751496,0.009769031,-0.0031391094,-0.056082807,-0.0187666,0.0,0.02645798,-0.403399,0.0,0.0,0.024692316,0.060056306,0.0,0.021648016,-0.06129149,-0.0063182265,-0.09229724,0.23160768,-0.007457845,0.0
0.46490738,-0.33926862,0.24230736,-0.02700851,-0.03737938,0.11232732,0.31666204,-0.09637508,-0.14166716,0.23610803,-1.0311528,-0.15923248,-0.3286605,-0.48760435,-0.21175946,0.17135505,-0.042714752,-0.14043358,-0.08647271,-0.0566526,0.026499728,0.09798773,0.0051955353,-0.00041913497,-0.061581083,-0.051551595,0.0,0.11674412,-0.01816015,0.116717085,0.00785409,0.014680833,-0.018056357,0.0,-0.0010603305,0.0018170098,0.008040944,-0.0013329729,-0.08359787,0.00085176714,0.0,0.06012354,-0.3934219,0.0,0.0,-0.018054985,-0.18979307,0.0,-0.0039996584,-0.064185515,-0.18960786,-0.03596957,-0.0511195,-0.08204344,0.0
-0.092095345,-0.22313455,0.11085563,0.0034860538,0.01981149,0.12334466,-0.46027136,0.19115916,-0.09696113,-0.29364866,0.058320437,0.30938175,0.28721172,0.2151612,0.17171976,-0.14329056,0.0058355043,0.5447121,-0.18436119,-0.10386814,-0.050156392,-0.12521608,0.0051955353,-0.004205356,-0.07229899,-0.09360328,0.0,-0.9015369,-0.012990223,-0.07199882,0.0035773255,0.022155412,-0.010511715,0.0,-0.0010603305,0.0018170098,0.009769031,-0.015092021,0.038366213,-0.0066109346,0.0,-0.054776818,-0.27668163,0.0,0.0,0.0010183444,-0.14898114,0.0,-0.0039996584,-0.05002653,0.040285043,-0.04359726,0.21854907,0.10640276,0.0
-0.5542841,-0.10458541,-0.43071592,0.07145755,-0.023376238,-0.40484753,-0.33011875,0.06910122,-0.19920799,-0.8535965,-0.16955823,-0.27557683,0.5166657,-0.34855694,-0.14085859,0.19492863,0.0024138447,-0.23449105,0.33036473,-0.07175847,-0.1778742,-0.06816219,0.025173202,-0.004205356,-0.11671416,-0.09005727,0.0,0.05516605,-0.04963484,-0.04801009,-0.25295448,0.020479707,-0.017415002,0.0,-0.016283756,0.0018170098,0.006775582,-0.0017894951,-0.061755363,-0.024974015,0.0,0.02522511,-0.34535122,0.0,0.0,0.024949105,-0.17286627,0.0,0.021648016,-0.050179653,0.08818879,-0.10456931,-0.04870797,-0.0020837113,0.0
0.010890246,0.10216912,0.013676283,0.08424192,0.028732354,-0.2643334,-0.37900144,-0.57245433,-0.17936215,0.061704442,-0.21886067,-0.20959762,-0.30139992,-0.47284272,-0.15604241,0.207987,-0.034302387,-0.16544653,0.1982386,-0.10718777,0.016288288,-0.0855927,0.021418262,-0.03674458,0.051095475,0.07930049,0.0,0.076505035,-0.06242443,-0.03703673,0.00785409,0.021203889,0.04560477,0.0,-0.016283756,0.0044119926,0.008040944,-0.0017894951,0.025027242,-0.013445556,0.0,-0.1405704,0.16578132,0.0,0.0,-0.102104306,0.08092009,0.0,-0.0039996584,-0.08605332,-0.019928169,0.0098814275,-0.06454219,0.006070351,0.0
-0.025605168,0.11368987,0.18242757,0.0049911076,-0.007908906,-0.0040079136,-0.5053859,-0.12208083,-0.11195004,-0.26256582,-1.06243,-0.08683237,-0.27357113,0.25973034,0.13554314,-0.15852255,0.03778008,-0.24176988,-0.11113547,0.38745052,0.034825765,-0.067977466,0.01270874,-0.03674458,-0.030536115,-0.05430074,0.0,0.13031541,-0.02217721,0.20528167,0.00785409,0.023984568,-0.02073542,0.0,-0.0010603305,0.0044119926,0.009508479,-0.0017894951,-0.055317007,0.00085176714,0.0,0.02852939,0.10218415,0.0,0.0,0.014831384,0.058498923,0.0,-0.0039996584,-0.07731669,-0.22837208,-0.06603332,-0.056984894,0.032278646,0.0
-0.28483087,-0.28439867,0.0019032843,0.080709584,0.048026036,0.023767855,-0.3044091,-0.08001216,-0.015037778,-0.27843088,-0.24105558,0.040394098,0.09783147,-0.4258442,-0.14269847,0.06784362,0.034088828,-0.66826284,0.32243404,-0.1406253,0.30632085,-0.06594424,0.013415779,-0.004205356,0.13550237,0.08620675,0.0,0.08776556,0.076155126,-0.019187137,0.00785409,0.022541538,-0.0050783246,0.0,-0.0010603305,0.0015050084,0.009089767,-0.0013329729,0.027777229,0.099424906,0.0,0.052964743,-0.38914153,0.0,0.0,0.029066026,-0.16608886,0.0,-0.01314275,-0.07821474,0.029573627,-0.013459417,-0.039224472,-0.0053271614,0.0
-0.013769331,0.009342012,0.0858122,-0.025406385,-0.018311992,-0.026459444,-0.51793706,0.20217419,-0.199955,-0.14399987,0.6376504,-0.10258687,-0.27685755,-0.43631968,-0.13871512,0.16252254,-0.021629909,0.6549751,-0.1278519,0.4127345,-0.01710212,-0.17780519,0.004706258,-0.008212732,-0.09750213,-0.080072805,0.0,-0.61493903,-0.023998505,-0.07199882,0.0035773255,0.017190943,-0.017415002,0.0,-0.0010603305,0.0044119926,0.008040944,-0.015092021,-0.055317007,-0.0066109346,0.0,0.019803414,0.15026292,0.0,0.0,0.0064086355,-0.13526386,0.0,-0.0039996584,0.2537724,0.042651094,0.104385644,-0.038360737,0.076446615,0.0
-0.36302394,0.1632456,0.05074413,0.021315653,0.007875877,0.03180129,0.37680286,-0.33523166,-0.13731171,-0.40721783,-0.8486298,-0.26202282,0.52094835,0.56404096,0.10494931,-0.12893875,-0.082670555,-0.23991227,0.27855307,-0.08066979,-0.080171116,0.08312452,0.0051955353,0.011391697,0.044095736,0.10445972,0.0,0.10543236,0.1408718,-0.04317586,0.00785409,0.027470075,-0.02073542,0.0,-0.0010603305,0.0044119926,0.009089767,-0.0013329729,0.027777229,0.021172117,0.0,0.032958403,0.11201966,0.0,0.0,0.010522801,0.0460897,0.0,-0.01314275,-0.05869455,-0.22720864,-0.054223288,-0.03369361,-0.009834167,0.0
-0.32309768,0.1526028,-0.011327699,-0.002018926,-0.013884538,-0.033029944,0.3860344,-0.034829877,-0.20217116,-0.42347562,-1.2974709,-0.33340073,-0.25324923,0.036753654,0.0304098,-0.12185228,0.009825476,0.6312094,-0.21141237,0.36224842,-0.068754956,0.061350167,0.004706258,0.0010354309,-0.05939799,-0.054864883,0.0,0.08468909,-0.038402233,-0.060066093,0.005970099,-0.42408657,-0.019275771,0.0,-0.0010603305,0.0044119926,0.009508479,-0.0021156901,-0.055317007,-0.006995462,0.0,0.036649175,0.15278003,0.0,0.0,-0.019888572,-0.40409067,0.0,-0.01314275,-0.080150925,0.03716876,0.006535092,0.13817978,0.06401736,0.0
-0.0683446,0.021354578,0.029502172,0.05854085,0.05222921,-0.00092824735,-0.47654736,-0.2594064,-0.14468734,-0.22493955,0.09591237,-0.21362144,-0.42235425,0.14983733,-0.15973338,-0.26310486,-0.036664598,-0.21889453,0.3599615,-0.5510015,-0.27014425,-0.06039261,-0.05254901,0.0010354309,0.094780914,0.07582102,0.0,0.07115801,0.09084436,-0.01010499,0.00785409,0.020325273,-0.014843122,0.0,-0.0010603305,0.0044119926,0.009508479,-0.0031391094,-0.056082807,-0.019625613,0.0,0.0048810225,0.15660234,0.0,0.0,0.009819845,-0.1580628,0.0,0.0574665,-0.10412199,0.027803723,0.11302486,-0.05088801,-0.04501366,0.0
0.088232815,-0.3859866,0.10391238,-0.020726278,0.053004805,0.024891304,0.3846149,-0.016467461,-0.1793222,-0.27000615,0.06317284,-0.28409547,-0.35476333,1.0359868,0.35772192,0.24712576,0.05193145,-0.16821139,-0.101379305,-0.1496785,-0.061467316,0.11236666,0.0051955353,-0.00041913497,0.10378358,0.080931604,0.0,0.11594018,-0.077756934,-0.037550304,0.00785409,0.024209568,0.062748104,0.0,-0.0010603305,0.0018170098,0.008040944,-0.0021156901,0.02802061,0.07179961,0.0,0.05747141,-0.23753807,0.0,0.0,-0.026145937,-0.20524363,0.0,-0.0039996584,-0.046979688,0.02765007,0.01524264,-0.060320172,-0.091250576,0.0
-0.64237416,-0.19859016,-0.43758094,-0.059393097,-0.07460205,0.009380346,-0.36191398,-0.11243087,-0.040304966,-0.7288018,-0.083302,0.06364053,-0.3534095,-0.44657084,-0.21164654,-0.42553082,-0.04340148,-0.14200222,-0.08353121,0.46547008,-0.2109788,-0.06594424,0.016463682,-0.008212732,-0.11671416,-0.060921866,0.0,0.06016863,-0.04787761,-0.04801009,0.00785409,0.020325273,-0.016602118,0.0,0.0036705653,0.0044119926,0.009508479,-0.0017894951,0.015606844,-0.024974015,0.0,-0.099583805,0.11764218,0.0,0.0,0.02565605,-0.16876857,0.0,0.021648016,-0.05716636,0.06582689,-0.08151342,-0.05575321,-0.12484425,0.0
-0.05018735,-0.031915817,0.013838609,-0.01838123,-0.25206235,-0.22928354,0.3305408,-0.4500311,0.038129658,0.2881232,-0.88222283,-0.2280802,-0.02639105,-0.016721802,0.14276643,-0.20029221,0.038387883,-0.2475191,0.37269372,-0.0446652,-0.102317505,0.13177976,0.021418262,0.0010354309,-0.024616674,-0.09005727,0.0,-0.5091632,-0.052580036,-0.048852205,0.0035773255,0.020274937,-0.02073542,0.0,-0.0010603305,0.0044119926,-0.22801875,-0.004812808,0.027777229,0.00085176714,0.0,0.00023588049,0.1406572,0.0,0.0,0.011015107,-0.18151633,0.0,-0.0039996584,-0.06521348,-0.09496878,-0.054223288,-0.0485738,-0.009834167,0.0
0.079354644,-0.263265,0.034513716,-0.017827751,-0.070010185,-0.0021422734,0.36230844,-0.02747983,-0.27356175,-0.3689592,-0.1944049,-0.056208435,-0.29271594,0.25030407,-0.0067444127,-0.30464926,-0.037887204,-0.23921834,-0.11184859,-0.10477843,-0.22974893,0.11445589,0.0051955353,0.011391697,0.10378358,0.10119332,0.0,0.12632722,-0.025197517,-0.045502737,0.00785409,0.018828383,0.09362149,0.0,-0.0010603305,0.0044119926,0.009508479,-0.0021156901,-0.062257398,0.00085176714,0.0,0.02645798,0.110945314,0.0,0.0,0.020300694,0.0984364,0.0,-0.0039996584,-0.03779123,-0.11486175,0.14239126,-0.069997564,-0.07729697,0.0
0.40802172,-0.36902484,0.016853929,-0.04555392,-0.05109497,-0.0045709806,-0.35395104,0.10555927,-0.09349404,0.117564216,-0.15864402,-0.32147568,0.41607693,-0.45819435,-0.18317688,0.1832559,0.03476618,-0.22153865,-0.10333587,-0.11370865,-0.2002028,-0.08781065,0.013198018,-0.004205356,-0.04776336,-0.039152604,0.0,0.1316479,-0.022364035,0.14925654,0.00785409,0.025481459,-0.017415002,0.0,-0.0010603305,0.0018170098,0.009089767,-0.0025722126,-0.062257398,-0.013445556,0.0,0.035328515,-0.34717548,0.0,0.0,0.031148838,-0.14361073,0.0,-0.0039996584,-0.030078981,0.08676558,0.0032116114,-0.085097,-0.015897762,0.0
0.53453696,0.055136934,0.22615737,-0.0046465956,-0.047774,0.1539905,-0.5427471,0.116697386,0.31047773,0.6043158,-0.9270404,0.29123506,-0.37053597,0.18001029,0.123881504,-0.09193774,-0.027954264,-0.2045989,-0.11070213,-0.024625372,0.07935287,-0.050180033,-0.047055576,0.011391697,-0.036377944,-0.079900466,0.0,0.13783611,-0.018779235,0.110268295,0.00785409,0.007538843,-0.023489747,0.0,-0.0010603305,0.0044119926,0.010671053,-0.003921827,0.025942957,0.00085176714,0.0,-0.124970645,0.060357515,0.0,0.0,-0.22793287,0.6470321,0.0,-0.0039996584,-0.13992739,-0.12315792,-0.019507486,-0.03803238,-0.09459091,0.0
-0.12196815,-0.27979073,0.031967033,-0.046287112,-0.013604788,0.19351715,-0.5471234,0.15827613,0.37013617,-0.04484381,0.62657416,0.5334811,-0.26568574,-0.4357909,-0.126218,0.1978642,0.013026495,-0.1559501,-0.14538157,-0.10617146,-0.0011570232,-0.08983428,-0.05254901,0.0023726316,0.17366488,0.077503994,0.0,0.116426155,0.039075833,-0.019187137,0.00785409,0.023523577,-0.017415002,0.0,-0.0010603305,0.0018170098,0.0039539845,-0.003921827,0.025942957,0.100923,0.0,0.052717645,-0.4085813,0.0,0.0,0.027718734,0.07971637,0.0,0.021648016,0.24726608,-0.016897645,-0.076488554,-0.027925685,0.047761634,0.0
-0.3048362,-0.17337778,-0.001436987,-0.035544697,-0.00558486,0.19558153,0.48558307,-0.000102488324,0.20145169,-0.36368862,-0.32788232,0.41376007,-0.4527941,-0.49528438,-0.17937265,0.1514858,0.013713554,0.45891115,-0.12814073,-0.09909747,-0.35862634,0.04770369,0.0051955353,0.0023726316,-0.09750213,-0.10197289,0.0,0.10539611,-0.022717375,-0.04801009,0.005970099,-0.49178523,-0.017415002,0.0,-0.0010603305,0.0018170098,0.008040944,-0.0021156901,-0.033954922,-0.006995462,0.0,0.052062735,-0.47008836,0.0,0.0,0.028229192,0.043794982,0.0,-0.01314275,-0.07219502,-0.027688574,-0.02224106,-0.06458108,0.062424403,0.0
-0.18811445,-0.1319887,-0.021108564,-0.03164121,-0.064445235,-0.028291274,0.3397119,-0.10342781,-0.079008415,-0.31139266,-1.2381967,-0.08058066,-0.33203077,-0.4880378,-0.17993884,0.18795843,0.03677888,-0.2678856,-0.12399995,0.36798674,0.18731838,0.08792359,0.016463682,-0.00041913497,-0.057882413,-0.03571394,0.0,0.08263185,-0.042819716,-0.03607737,0.00785409,0.01804256,-0.018056357,0.0,-0.0010603305,-0.05751496,0.008040944,-0.0017894951,-0.055317007,-0.004469277,0.0,0.041198485,-0.3752045,0.0,0.0,-0.025032207,-0.16751625,0.0,0.0574665,-0.04847516,-0.26919684,-0.06552594,-0.03900865,0.029889219,0.0
-0.47520265,-0.029570501,-0.26547158,0.094803646,-0.21713804,-0.43770352,-0.22768913,0.05418145,-0.13547443,-0.6117007,-0.42679197,-0.16109999,0.17167467,-0.39217192,-0.16478279,-0.30947474,-0.028599342,0.2528848,0.46899006,-0.04034003,-0.113144845,-0.061512433,0.014065308,-0.03674458,-0.116361596,-0.12604898,0.0,0.075250484,-0.07136281,-0.045645222,0.009500974,0.023962932,-0.03770285,0.0,0.0036705653,0.0044119926,0.0056076935,-0.0013329729,0.027777229,-0.013202875,0.0,-0.10888182,0.12776567,0.0,0.0,0.039595015,0.91568345,0.0,0.021648016,-0.10038242,0.088348396,0.08467174,-0.05473189,-0.046883903,0.0
-0.45214418,-0.3025287,-0.37274626,0.06700892,0.05551196,0.034129623,-0.25282127,-0.4678,-0.14109014,-0.48609328,-0.11482857,-0.29402342,0.37750897,-0.077294394,0.022347301,-0.25688088,-0.04738732,-0.21035676,-0.19166833,-0.07255401,-0.25203693,-0.06594424,0.005845064,-0.008212732,-0.08277607,-0.080072805,0.0,0.0597601,-0.05095898,-0.04801009,-0.30045962,0.016627338,-0.0077573876,0.0,-0.0010603305,0.0044119926,0.009769031,-0.0021156901,0.02802061,-0.024974015,0.0,-0.09752779,0.13982163,0.0,0.0,0.019532813,-0.14399584,0.0,0.021648016,-0.04436429,0.011764719,-0.117178336,-0.063214086,-0.04560712,0.0
-0.3361282,-0.28761217,0.05083811,-0.042669866,-0.0277187,-0.0010777628,-0.39511427,0.13422596,-0.17318596,-0.3627727,-1.0418485,-0.25055116,0.15899341,-0.44239604,-0.22273718,-0.25646308,0.028727397,0.5423215,-0.23289397,-0.05913347,-0.025398547,-0.046332028,-0.047055576,-0.00041913497,-0.084601134,-0.080072805,0.0,0.07513784,-0.04698655,-0.04801009,0.00785409,0.016981963,-0.04191683,0.0,-0.0010603305,-0.05751496,0.009089767,-0.003921827,0.038366213,-0.0036541452,0.0,-0.13801515,-0.3660056,0.0,0.0,-0.029399723,-0.14997973,0.0,-0.01314275,-0.061262906,-0.13444492,-0.054512873,-0.065281846,0.04993952,0.0
-0.02261011,0.18257447,-0.047430176,-0.027850652,-0.04770138,0.19023404,0.28492945,-0.06408281,0.2735668,0.31767198,-0.21500634,-0.20890464,-0.18445964,-0.5744876,-0.27704334,-0.3514201,-0.024158722,-0.28059524,-0.116189286,-0.09467215,-0.03997085,0.14810418,0.0051955353,0.011391697,-0.0800002,-0.10197289,0.0,-0.69596565,-0.044409283,-0.048852205,0.0035773255,0.019355556,-0.028938795,0.0,-0.0010603305,0.0044119926,0.009508479,-0.015092021,0.025942957,-0.013445556,0.0,-0.09695596,0.14302343,0.0,0.0,0.009690875,0.10033172,0.0,-0.0039996584,-0.06503068,0.030556122,0.061281607,0.2896621,0.026189096,0.0
-0.32695192,0.13293837,0.06408695,-0.033647355,-0.00058955094,0.21988946,0.44007123,-0.106561095,0.28380105,-0.37138137,0.422749,0.32798666,0.27371338,-0.43134293,-0.21279985,-0.39909714,-0.09221316,-0.36241013,-0.06865457,-0.10592283,0.023888512,-0.10763171,0.0051955353,-0.03674458,-0.09750213,0.077503994,0.0,0.121055484,-0.020645965,-0.05834162,0.00785409,0.021117711,-0.016602118,0.0,-0.0010603305,0.0044119926,0.009769031,-0.0021156901,0.025942957,-0.019625613,0.0,0.04495102,0.11390558,0.0,0.0,0.018681865,0.039034102,0.0,-0.01314275,0.0902153,0.017283734,-0.014535423,-0.039368603,0.032448787,0.0
